,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
2282,46,management,single,university.degree,no,no,no,telephone,may,tue,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
16100,25,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,tue,599,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
8910,41,admin.,married,university.degree,no,no,no,telephone,jun,thu,115,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
1397,35,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
5877,47,technician,single,university.degree,unknown,yes,yes,telephone,may,mon,118,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32945,36,admin.,married,high.school,no,yes,yes,cellular,may,mon,142,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
17180,53,technician,married,professional.course,unknown,no,no,cellular,jul,fri,209,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41014,31,technician,single,professional.course,no,unknown,unknown,cellular,oct,thu,212,2,999,0,nonexistent,-1.1,94.601,-49.5,1.025,4963.6,yes
15012,26,services,single,high.school,no,no,yes,cellular,jul,thu,126,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
14306,48,management,married,university.degree,no,yes,no,cellular,jul,mon,248,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
25039,33,admin.,single,high.school,unknown,yes,no,cellular,nov,tue,215,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
36981,56,admin.,divorced,unknown,no,yes,no,telephone,jul,fri,353,2,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,yes
30903,29,admin.,single,university.degree,no,yes,no,cellular,may,tue,90,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
25338,36,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,tue,163,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
17058,32,entrepreneur,divorced,university.degree,no,yes,yes,cellular,jul,fri,57,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23184,53,unknown,married,unknown,unknown,no,no,cellular,aug,tue,12,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
15025,55,housemaid,divorced,unknown,unknown,yes,no,cellular,jul,thu,80,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
6298,43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,87,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2112,33,technician,married,basic.9y,no,yes,no,telephone,may,mon,215,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
4030,32,admin.,married,high.school,no,no,no,telephone,may,mon,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
24222,52,services,married,high.school,no,no,no,cellular,nov,mon,40,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
9457,38,technician,single,professional.course,unknown,yes,no,telephone,jun,fri,111,5,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
15267,52,technician,married,professional.course,no,yes,no,cellular,jul,thu,57,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
37683,37,admin.,married,university.degree,no,no,no,cellular,aug,wed,225,2,999,0,nonexistent,-2.9,92.201,-31.4,0.854,5076.2,yes
11161,51,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,thu,152,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
20734,55,technician,married,university.degree,unknown,yes,no,cellular,aug,wed,150,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
14078,29,services,married,high.school,no,yes,yes,cellular,jul,mon,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
12213,28,services,married,high.school,no,no,no,telephone,jul,wed,60,2,999,0,nonexistent,1.4,93.918,-42.7,4.956,5228.1,no
6432,29,admin.,single,basic.9y,unknown,yes,no,telephone,may,wed,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
38069,62,entrepreneur,married,university.degree,no,no,no,cellular,sep,tue,170,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,yes
16398,23,admin.,single,professional.course,no,yes,no,cellular,jul,wed,245,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
40035,32,technician,married,university.degree,no,yes,yes,telephone,jul,mon,17,1,999,0,nonexistent,-1.7,94.215,-40.3,0.793,4991.6,no
1320,37,blue-collar,married,basic.4y,no,no,yes,telephone,may,thu,280,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
3838,50,management,single,university.degree,no,no,no,telephone,may,fri,81,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
203,43,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
31647,36,admin.,married,professional.course,no,no,no,cellular,may,thu,229,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
926,53,technician,married,high.school,no,yes,no,telephone,may,wed,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
38778,51,self-employed,single,basic.9y,no,yes,no,cellular,nov,thu,104,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
65,37,admin.,married,university.degree,no,no,no,telephone,may,mon,232,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
25819,36,management,married,university.degree,no,yes,no,cellular,nov,wed,638,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
10003,45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,409,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
32775,34,services,divorced,basic.9y,no,yes,no,cellular,may,mon,465,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
9978,45,entrepreneur,married,high.school,no,yes,no,telephone,jun,wed,126,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38432,56,retired,married,professional.course,no,no,no,cellular,oct,thu,133,1,3,1,success,-3.4,92.431,-26.9,0.733,5017.5,yes
15406,27,services,married,high.school,no,yes,no,cellular,jul,fri,110,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
24588,44,retired,divorced,professional.course,no,yes,no,cellular,nov,mon,231,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
10368,45,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,mon,287,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
2442,55,retired,married,basic.6y,unknown,no,no,telephone,may,tue,129,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
31439,47,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,74,6,999,2,failure,-1.8,92.893,-46.2,1.334,5099.1,no
16527,30,admin.,married,university.degree,no,yes,no,telephone,jul,wed,717,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
18384,40,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,217,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
17608,55,services,divorced,high.school,no,yes,no,cellular,jul,mon,499,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
3519,29,unemployed,single,university.degree,no,no,no,telephone,may,thu,297,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
9070,41,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,96,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
19205,53,services,married,high.school,no,yes,no,cellular,aug,wed,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,yes
17500,37,admin.,married,university.degree,no,no,no,cellular,jul,mon,60,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23275,41,technician,single,high.school,no,yes,no,cellular,aug,wed,219,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
19813,44,admin.,single,university.degree,no,no,no,cellular,aug,fri,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
16432,48,technician,divorced,professional.course,no,yes,yes,cellular,jul,wed,232,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
23471,46,admin.,married,high.school,no,no,no,cellular,aug,wed,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26597,35,self-employed,married,high.school,no,yes,no,cellular,nov,thu,305,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
7754,47,management,married,basic.4y,unknown,no,yes,telephone,may,fri,251,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
22657,36,technician,married,professional.course,unknown,yes,no,cellular,aug,fri,314,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
5439,43,technician,married,professional.course,no,no,yes,telephone,may,fri,703,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40967,34,student,single,professional.course,no,yes,no,telephone,oct,fri,6,1,999,0,nonexistent,-1.1,94.601,-49.5,0.993,4963.6,no
28990,42,admin.,married,unknown,no,no,no,cellular,apr,fri,952,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,yes
33406,39,blue-collar,single,basic.6y,no,yes,no,cellular,may,tue,357,1,999,2,failure,-1.8,92.893,-46.2,1.291,5099.1,no
29683,23,admin.,married,high.school,no,no,no,cellular,apr,mon,297,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
9069,57,technician,single,professional.course,no,yes,no,telephone,jun,thu,451,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
25724,36,entrepreneur,single,university.degree,no,yes,no,cellular,nov,wed,998,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
32913,32,blue-collar,married,basic.6y,no,yes,yes,cellular,may,mon,261,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
24758,53,services,divorced,high.school,no,yes,no,cellular,nov,tue,233,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
40170,54,retired,single,basic.4y,no,yes,no,cellular,jul,thu,392,4,999,0,nonexistent,-1.7,94.215,-40.3,0.846,4991.6,no
35708,33,technician,single,high.school,no,unknown,unknown,cellular,may,mon,630,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
33180,45,services,married,basic.6y,no,no,no,cellular,may,tue,207,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
19020,48,technician,divorced,professional.course,no,no,no,cellular,aug,tue,139,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23196,51,admin.,married,university.degree,no,yes,no,cellular,aug,tue,112,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36364,32,technician,single,high.school,no,no,no,cellular,jun,tue,430,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,yes
16445,25,admin.,single,university.degree,no,yes,no,cellular,jul,wed,105,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
41141,37,admin.,married,university.degree,no,yes,no,cellular,nov,fri,315,1,999,0,nonexistent,-1.1,94.767,-50.8,1.04,4963.6,yes
6502,34,technician,married,university.degree,no,yes,no,telephone,may,wed,396,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
34437,22,student,single,high.school,no,yes,no,cellular,may,thu,47,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
7831,47,technician,single,university.degree,no,no,yes,telephone,jun,mon,67,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
7371,38,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
340,57,management,married,professional.course,unknown,yes,no,telephone,may,mon,144,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36647,50,blue-collar,married,basic.9y,no,yes,no,cellular,jun,thu,117,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
14739,38,blue-collar,married,basic.4y,unknown,yes,no,telephone,jul,wed,31,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
10930,33,admin.,married,university.degree,no,yes,no,telephone,jun,wed,379,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
22466,59,retired,married,unknown,no,yes,no,cellular,aug,fri,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
20070,34,admin.,single,university.degree,no,yes,no,cellular,aug,mon,667,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
26998,31,entrepreneur,single,university.degree,no,no,no,cellular,nov,thu,1855,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
30887,54,services,divorced,university.degree,no,no,no,cellular,may,tue,499,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
28713,38,technician,married,professional.course,no,yes,no,cellular,apr,thu,54,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
10700,33,admin.,married,university.degree,no,no,yes,telephone,jun,tue,277,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
30259,56,entrepreneur,married,university.degree,no,no,no,cellular,apr,thu,284,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,no
24276,46,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,119,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
6774,36,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,wed,449,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
9481,48,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,349,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
1787,30,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,79,4,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
25389,34,technician,divorced,professional.course,no,yes,no,cellular,nov,tue,83,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,no
33300,47,admin.,divorced,high.school,no,yes,no,cellular,may,tue,816,1,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
20790,45,admin.,single,university.degree,no,yes,no,cellular,aug,wed,99,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
6636,46,blue-collar,married,unknown,no,no,no,telephone,may,wed,97,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23636,31,admin.,married,university.degree,no,yes,no,cellular,aug,thu,1037,4,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
16166,49,admin.,single,high.school,no,yes,no,cellular,jul,tue,1281,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
27869,24,admin.,single,high.school,no,no,yes,cellular,mar,thu,181,1,999,0,nonexistent,-1.8,92.843,-50.0,1.584,5099.1,no
35495,47,management,married,high.school,no,no,no,cellular,may,mon,57,1,9,2,failure,-1.8,92.893,-46.2,1.244,5099.1,no
20216,55,services,married,high.school,unknown,no,no,cellular,aug,mon,33,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
17051,52,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,fri,682,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
13331,26,blue-collar,single,basic.9y,no,yes,yes,telephone,jul,wed,224,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
2960,53,self-employed,married,university.degree,no,yes,no,telephone,may,wed,382,10,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
18824,34,technician,single,university.degree,no,yes,no,cellular,aug,mon,156,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
4695,53,retired,married,high.school,unknown,no,no,telephone,may,wed,264,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
11328,52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,106,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
11078,56,retired,married,basic.4y,no,no,no,telephone,jun,wed,375,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
32951,31,technician,single,university.degree,no,no,no,cellular,may,mon,66,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
23670,35,technician,single,university.degree,no,no,no,cellular,aug,thu,104,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
33951,24,student,single,high.school,unknown,yes,no,cellular,may,wed,290,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
3757,36,admin.,married,basic.9y,no,no,no,telephone,may,fri,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
37968,45,housemaid,single,basic.4y,no,no,no,telephone,sep,mon,569,4,999,0,nonexistent,-3.4,92.379,-29.8,0.797,5017.5,yes
27984,33,management,single,university.degree,no,yes,yes,cellular,apr,wed,427,1,999,0,nonexistent,-1.8,93.075,-47.1,1.498,5099.1,no
33397,33,blue-collar,single,basic.4y,no,unknown,unknown,cellular,may,tue,225,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
8592,27,blue-collar,single,basic.6y,no,yes,yes,telephone,jun,wed,444,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
40283,51,retired,divorced,high.school,no,no,no,cellular,jul,wed,115,3,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,yes
25878,33,management,married,university.degree,no,yes,yes,cellular,nov,wed,138,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
18341,28,services,married,high.school,no,no,no,cellular,jul,thu,15,14,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
34878,32,admin.,single,high.school,no,no,no,cellular,may,fri,1181,9,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
31894,35,management,married,university.degree,no,no,no,cellular,may,thu,304,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
10821,24,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,wed,126,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
35682,43,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,465,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
8645,61,retired,married,high.school,no,unknown,unknown,telephone,jun,wed,99,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
26194,31,admin.,married,university.degree,no,yes,no,cellular,nov,thu,298,2,5,1,success,-0.1,93.2,-42.0,4.076,5195.8,no
23021,56,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,479,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3558,50,management,married,high.school,unknown,no,yes,telephone,may,fri,223,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
33757,34,management,married,university.degree,no,no,yes,telephone,may,wed,318,5,6,1,success,-1.8,92.893,-46.2,1.281,5099.1,no
9797,45,services,divorced,high.school,no,no,no,telephone,jun,wed,101,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
29024,44,blue-collar,married,high.school,no,yes,no,cellular,apr,fri,921,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
5120,43,admin.,divorced,high.school,no,yes,no,telephone,may,fri,425,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
33859,30,services,married,high.school,no,no,no,cellular,may,wed,354,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
22939,43,technician,married,professional.course,unknown,no,no,cellular,aug,mon,67,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
32154,37,entrepreneur,married,basic.9y,no,yes,no,telephone,may,fri,63,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
10579,36,technician,married,university.degree,no,no,no,telephone,jun,tue,107,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
18816,27,admin.,single,high.school,no,no,no,telephone,jul,thu,135,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
5660,56,retired,married,high.school,no,yes,no,telephone,may,mon,167,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40086,33,blue-collar,single,professional.course,no,no,yes,telephone,jul,fri,15,1,999,0,nonexistent,-1.7,94.215,-40.3,0.822,4991.6,no
38077,24,technician,married,university.degree,no,yes,yes,cellular,sep,tue,89,2,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,yes
39060,24,student,single,high.school,no,yes,no,cellular,dec,thu,726,3,999,0,nonexistent,-3.0,92.713,-33.0,0.712,5023.5,yes
11774,59,entrepreneur,married,university.degree,no,no,no,telephone,jun,fri,9,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
14274,52,services,married,high.school,unknown,no,no,cellular,jul,mon,76,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
8840,38,services,married,basic.4y,no,no,yes,telephone,jun,thu,90,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
4317,53,management,married,university.degree,unknown,yes,no,telephone,may,tue,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
34503,24,management,single,university.degree,no,yes,no,telephone,may,thu,151,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
23142,33,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,249,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
15473,49,services,divorced,basic.6y,unknown,no,no,telephone,jul,fri,744,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
25412,37,technician,married,professional.course,no,yes,no,cellular,nov,tue,252,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
24553,50,blue-collar,married,basic.6y,no,yes,no,cellular,nov,mon,116,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
38491,68,retired,married,basic.4y,no,yes,no,cellular,oct,tue,102,1,6,2,success,-3.4,92.431,-26.9,0.728,5017.5,yes
24832,38,technician,single,professional.course,no,no,yes,cellular,nov,tue,76,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
37186,79,retired,married,unknown,no,no,no,cellular,aug,thu,86,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
9053,41,admin.,married,high.school,no,yes,yes,telephone,jun,thu,204,4,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
18782,39,blue-collar,single,basic.4y,unknown,yes,no,cellular,jul,thu,6,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
10739,54,admin.,divorced,university.degree,no,no,no,telephone,jun,tue,213,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
5172,58,services,divorced,professional.course,no,yes,no,telephone,may,fri,293,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
2013,48,admin.,married,university.degree,no,no,yes,telephone,may,mon,327,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
